"","Account","Month","Trx","SP","Calls","PDE","Emails","Clicks","Samples"
"6682","A557B009",10,660,3,1,10,32,16,19
"6683","A557B009",11,660,1,1,9,29,13,12
"6684","A557B009",12,660,1,1,9,29,13,12
"6685","A558B009",1,660,0,12,11,23,9,23
"6686","A558B009",2,660,1,1,9,29,13,12
"6687","A558B009",3,660,0,1,9,23,8,6
"6688","A558B009",4,660,1,1,9,29,13,12
"6689","A558B009",5,660,0,1,9,23,8,6
"6690","A558B009",6,660,1,1,9,29,13,12
"6691","A558B009",7,660,0,1,9,23,8,6
"6692","A558B009",8,1772,2,1,10,31,15,17
"6693","A558B009",9,1298,1,1,9,29,13,12
"6694","A558B009",10,660,0,1,9,23,8,6
"6695","A558B009",11,2461,1,1,9,29,13,12
"6696","A558B009",12,10000,0,1,9,23,8,6
"6697","A559B009",1,660,3,1,10,32,16,19
"6698","A559B009",2,660,6,1,10,34,18,22
"6699","A559B009",3,660,3,14,12,39,26,134
"6700","A559B009",4,660,3,1,10,32,16,19
"6701","A559B009",5,660,3,1,10,32,16,19
"6702","A559B009",6,3995,7,1,10,34,18,22
"6703","A559B009",7,660,5,1,10,33,17,20
"6704","A559B009",8,660,2,1,10,31,15,17
"6705","A559B009",9,660,5,8,11,39,25,81
"6706","A559B009",10,660,6,8,11,39,25,81
"6707","A559B009",11,660,5,14,12,41,29,158
"6708","A559B009",12,1343,6,12,12,41,29,140
"6709","A560B009",1,7831,1,1,9,29,13,12
"6710","A560B009",2,4623,1,1,9,29,13,12
"6711","A560B009",3,1726,3,1,10,32,16,19
"6712","A560B009",4,2992,5,18,12,41,29,195
"6713","A560B009",5,1422,2,1,10,31,15,17
"6714","A560B009",6,713,5,1,10,33,17,20
"6715","A560B009",7,2761,4,1,10,33,17,20
"6716","A560B009",8,1036,1,14,11,36,21,95
"6717","A560B009",9,5424,5,1,10,33,17,20
"6718","A560B009",10,2825,3,1,10,32,16,19
"6719","A560B009",11,2742,5,1,10,33,17,20
"6720","A560B009",12,5310,2,1,10,31,15,17
"6721","A561B009",1,346,3,12,11,39,25,108
"6722","A561B009",2,660,1,1,9,29,13,12
"6723","A561B009",3,1338,1,1,9,29,13,12
"6724","A561B009",4,2051,0,1,9,23,8,6
"6725","A561B009",5,1540,0,1,9,23,8,6
"6726","A561B009",6,660,0,1,9,23,8,6
"6727","A561B009",7,660,0,1,9,23,8,6
"6728","A561B009",8,3739,0,1,9,23,8,6
"6729","A561B009",9,660,0,1,9,23,8,6
"6730","A561B009",10,660,0,1,9,23,8,6
"6731","A561B009",11,660,0,1,9,23,8,6
"6732","A561B009",12,4761,1,12,11,36,21,83
"6733","A562B009",1,3270,2,1,10,31,15,17
"6734","A562B009",2,660,3,1,10,32,16,19
"6735","A562B009",3,660,3,1,10,32,16,19
"6736","A562B009",4,6667,2,1,10,31,15,17
"6737","A562B009",5,660,3,1,10,32,16,19
"6738","A562B009",6,660,3,1,10,32,16,19
"6739","A562B009",7,660,3,1,10,32,16,19
"6740","A562B009",8,660,0,1,9,23,8,6
"6741","A562B009",9,660,4,1,10,33,17,20
"6742","A562B009",10,660,5,1,10,33,17,20
"6743","A562B009",11,660,2,1,10,31,15,17
"6744","A562B009",12,660,2,12,11,38,24,101
"6745","A563B009",1,660,1,1,9,29,13,12
"6746","A563B009",2,660,3,1,10,32,16,19
"6747","A563B009",3,660,0,1,9,23,8,6
"6748","A563B009",4,660,1,1,9,29,13,12
"6749","A563B009",5,660,2,12,11,38,24,101
"6750","A563B009",6,660,1,1,9,29,13,12
"6751","A563B009",7,660,0,1,9,23,8,6
"6752","A563B009",8,660,0,1,9,23,8,6
"6753","A563B009",9,660,2,1,10,31,15,17
"6754","A563B009",10,660,1,8,10,35,19,51
"6755","A563B009",11,660,2,1,10,31,15,17
"6756","A563B009",12,660,0,1,9,23,8,6
"6757","A564B009",1,10000,0,1,9,23,8,6
"6758","A564B009",2,7589,0,1,9,23,8,6
"6759","A564B009",3,7851,0,1,9,23,8,6
"6760","A564B009",4,5161,0,1,9,23,8,6
"6761","A564B009",5,10000,2,1,10,31,15,17
"6762","A564B009",6,6025,1,1,9,29,13,12
"6763","A564B009",7,7634,1,8,10,35,19,51
"6764","A564B009",8,8219,0,1,9,23,8,6
"6765","A564B009",9,4237,0,1,9,23,8,6
"6766","A564B009",10,5546,3,12,11,39,25,108
"6767","A564B009",11,4734,1,1,9,29,13,12
"6768","A564B009",12,5580,3,16,12,40,28,166
"6769","A565B009",1,660,3,1,10,32,16,19
"6770","A565B009",2,660,2,8,11,37,23,70
"6771","A565B009",3,660,2,1,10,31,15,17
"6772","A565B009",4,660,1,1,9,29,13,12
"6773","A565B009",5,660,2,1,10,31,15,17
"6774","A565B009",6,660,0,1,9,23,8,6
"6775","A565B009",7,660,2,8,11,37,23,70
"6776","A565B009",8,660,2,1,10,31,15,17
"6777","A565B009",9,660,3,1,10,32,16,19
"6778","A565B009",10,660,2,12,11,38,24,101
"6779","A565B009",11,1074,1,1,9,29,13,12
"6780","A565B009",12,660,1,1,9,29,13,12
"6781","A566B009",1,557,3,1,10,32,16,19
"6782","A566B009",2,320,5,16,12,41,29,176
"6783","A566B009",3,199,5,12,12,40,28,132
"6784","A566B009",4,423,6,18,12,42,31,214
"6785","A566B009",5,279,5,26,13,42,32,327
"6786","A566B009",6,498,3,22,12,41,29,236
"6787","A566B009",7,541,4,21,12,41,29,225
"6788","A566B009",8,155,8,28,14,44,36,431
"6789","A566B009",9,1269,7,19,13,43,33,257
"6790","A566B009",10,170,5,28,13,43,33,373
"6791","A566B009",11,682,4,16,12,40,28,166
"6792","A566B009",12,566,4,22,13,41,30,255
"6793","A567B009",1,660,0,1,9,23,8,6
"6794","A567B009",2,660,0,1,9,23,8,6
"6795","A567B009",3,849,0,1,9,23,8,6
"6796","A567B009",4,660,0,1,9,23,8,6
"6797","A567B009",5,660,0,1,9,23,8,6
"6798","A567B009",6,660,0,1,9,23,8,6
"6799","A567B009",7,660,0,1,9,23,8,6
"6800","A567B009",8,660,0,1,9,23,8,6
"6801","A567B009",9,660,1,1,9,29,13,12
"6802","A567B009",10,660,3,1,10,32,16,19
"6803","A567B009",11,660,1,12,11,36,21,83
"6804","A567B009",12,660,0,1,9,23,8,6
"6805","A568B009",1,2334,1,14,11,36,21,95
"6806","A568B009",2,4952,2,12,11,38,24,101
"6807","A568B009",3,584,2,12,11,38,24,101
"6808","A568B009",4,4540,3,21,12,40,28,212
"6809","A568B009",5,2437,3,8,11,38,24,76
"6810","A568B009",6,2262,1,12,11,36,21,83
"6811","A568B009",7,2777,1,12,11,36,21,83
"6812","A568B009",8,2629,1,1,9,29,13,12
"6813","A568B009",9,3248,2,1,10,31,15,17
"6814","A568B009",10,660,3,18,12,40,28,184
"6815","A568B009",11,660,3,16,12,40,28,166
"6816","A568B009",12,3518,1,1,9,29,13,12
"6817","A569B009",1,5478,7,19,13,43,33,257
"6818","A569B009",2,660,6,28,13,43,33,373
"6819","A569B009",3,2310,6,21,13,42,32,266
"6820","A569B009",4,4681,9,22,13,44,35,319
"6821","A569B009",5,2133,10,22,13,44,35,319
"6822","A569B009",6,7071,7,14,12,42,31,173
"6823","A569B009",7,5031,9,14,12,42,31,173
"6824","A569B009",8,3433,11,16,13,43,33,222
"6825","A569B009",9,6389,6,8,11,39,25,81
"6826","A569B009",10,4444,9,23,13,44,35,333
"6827","A569B009",11,6630,4,1,10,33,17,20
"6828","A569B009",12,4431,5,26,13,42,32,327
"6829","A570B009",1,3153,1,1,9,29,13,12
"6830","A570B009",2,2463,0,1,9,23,8,6
"6831","A570B009",3,1069,3,8,11,38,24,76
"6832","A570B009",4,7539,3,12,11,39,25,108
"6833","A570B009",5,660,3,8,11,38,24,76
"6834","A570B009",6,6978,1,1,9,29,13,12
"6835","A570B009",7,4396,0,1,9,23,8,6
"6836","A570B009",8,6308,2,8,11,37,23,70
"6837","A570B009",9,5374,1,1,9,29,13,12
"6838","A570B009",10,1788,0,1,9,23,8,6
"6839","A570B009",11,5500,0,1,9,23,8,6
"6840","A570B009",12,2796,0,1,9,23,8,6
"6841","A571B009",1,8537,2,12,11,38,24,101
"6842","A571B009",2,6486,7,21,13,43,33,281
"6843","A571B009",3,6620,3,8,11,38,24,76
"6844","A571B009",4,6783,3,12,11,39,25,108
"6845","A571B009",5,7000,4,12,11,39,25,108
"6846","A571B009",6,7196,3,8,11,38,24,76
"6847","A571B009",7,8723,5,16,12,41,29,176
"6848","A571B009",8,6854,4,1,10,33,17,20
"6849","A571B009",9,6641,7,12,12,41,29,140
"6850","A571B009",10,7529,3,16,12,40,28,166
"6851","A571B009",11,6381,5,1,10,33,17,20
"6852","A571B009",12,7542,5,1,10,33,17,20
"6853","A572B009",1,660,1,1,9,29,13,12
"6854","A572B009",2,660,3,1,10,32,16,19
"6855","A572B009",3,660,1,1,9,29,13,12
"6856","A572B009",4,660,1,1,9,29,13,12
"6857","A572B009",5,660,0,1,9,23,8,6
"6858","A572B009",6,660,0,1,9,23,8,6
"6859","A572B009",7,660,0,1,9,23,8,6
"6860","A572B009",8,660,1,1,9,29,13,12
"6861","A572B009",9,660,1,1,9,29,13,12
"6862","A572B009",10,660,0,1,9,23,8,6
"6863","A572B009",11,5898,1,1,9,29,13,12
"6864","A572B009",12,5067,0,1,9,23,8,6
"6865","A573B009",1,1411,1,1,9,29,13,12
"6866","A573B009",2,660,0,1,9,23,8,6
"6867","A573B009",3,3515,1,1,9,29,13,12
"6868","A573B009",4,660,1,12,11,36,21,83
"6869","A573B009",5,792,2,1,10,31,15,17
"6870","A573B009",6,2905,1,1,9,29,13,12
"6871","A573B009",7,4454,0,1,9,23,8,6
"6872","A573B009",8,4074,1,12,11,36,21,83
"6873","A573B009",9,1072,1,1,9,29,13,12
"6874","A573B009",10,5350,1,1,9,29,13,12
"6875","A573B009",11,10000,0,1,9,23,8,6
"6876","A573B009",12,1919,1,14,11,36,21,95
"6877","A574B009",1,5135,8,19,13,43,33,257
"6878","A574B009",2,5224,8,12,12,41,29,140
"6879","A574B009",3,2573,5,18,12,41,29,195
"6880","A574B009",4,2421,7,28,14,44,36,431
"6881","A574B009",5,4542,11,26,14,45,38,433
"6882","A574B009",6,4092,5,1,10,33,17,20
"6883","A574B009",7,5065,9,16,12,43,32,204
"6884","A574B009",8,4581,7,1,10,34,18,22
"6885","A574B009",9,3367,8,22,13,43,33,294
"6886","A574B009",10,4401,6,19,12,42,31,225
"6887","A574B009",11,7021,3,1,10,32,16,19
"6888","A574B009",12,6329,5,19,12,41,29,205
"6889","A575B009",1,2068,2,16,12,39,26,150
"6890","A575B009",2,1842,2,1,10,31,15,17
"6891","A575B009",3,1705,4,8,11,38,24,76
"6892","A575B009",4,1553,2,1,10,31,15,17
"6893","A575B009",5,3991,2,1,10,31,15,17
"6894","A575B009",6,2179,2,1,10,31,15,17
"6895","A575B009",7,2434,1,1,9,29,13,12
"6896","A575B009",8,1827,2,1,10,31,15,17
"6897","A575B009",9,752,5,1,10,33,17,20
"6898","A575B009",10,2474,2,1,10,31,15,17
"6899","A575B009",11,2202,2,1,10,31,15,17
"6900","A575B009",12,2477,3,12,11,39,25,108
"6901","A576B009",1,660,5,1,10,33,17,20
"6902","A576B009",2,1255,5,1,10,33,17,20
"6903","A576B009",3,2170,4,1,10,33,17,20
"6904","A576B009",4,678,5,1,10,33,17,20
"6905","A576B009",5,1592,5,1,10,33,17,20
"6906","A576B009",6,1355,5,1,10,33,17,20
"6907","A576B009",7,2405,4,1,10,33,17,20
"6908","A576B009",8,2224,2,1,10,31,15,17
"6909","A576B009",9,1595,2,1,10,31,15,17
"6910","A576B009",10,1937,4,1,10,33,17,20
"6911","A576B009",11,2984,1,1,9,29,13,12
"6912","A576B009",12,1530,3,1,10,32,16,19
"6913","A577B009",1,3078,3,8,11,38,24,76
"6914","A577B009",2,2349,3,1,10,32,16,19
"6915","A577B009",3,4277,4,12,11,39,25,108
"6916","A577B009",4,6634,5,19,12,41,29,205
"6917","A577B009",5,4075,4,1,10,33,17,20
"6918","A577B009",6,4822,1,1,9,29,13,12
"6919","A577B009",7,4514,3,18,12,40,28,184
"6920","A577B009",8,3698,2,1,10,31,15,17
"6921","A577B009",9,4681,1,12,11,36,21,83
"6922","A577B009",10,4851,3,18,12,40,28,184
"6923","A577B009",11,3374,1,8,10,35,19,51
"6924","A577B009",12,2158,1,1,9,29,13,12
"6925","A578B009",1,1883,1,1,9,29,13,12
"6926","A578B009",2,660,3,1,10,32,16,19
"6927","A578B009",3,384,1,1,9,29,13,12
"6928","A578B009",4,1669,1,1,9,29,13,12
"6929","A578B009",5,2085,4,1,10,33,17,20
"6930","A578B009",6,1414,0,1,9,23,8,6
"6931","A578B009",7,1440,5,12,12,40,28,132
"6932","A578B009",8,1686,1,1,9,29,13,12
"6933","A578B009",9,1831,3,12,11,39,25,108
"6934","A578B009",10,1974,5,16,12,41,29,176
"6935","A578B009",11,1268,3,1,10,32,16,19
"6936","A578B009",12,893,2,1,10,31,15,17
"6937","A579B009",1,660,3,1,10,32,16,19
"6938","A579B009",2,660,5,18,12,41,29,195
"6939","A579B009",3,660,5,12,12,40,28,132
"6940","A579B009",4,660,4,8,11,38,24,76
"6941","A579B009",5,660,4,14,12,40,28,148
"6942","A579B009",6,660,2,1,10,31,15,17
"6943","A579B009",7,660,3,19,12,40,28,193
"6944","A579B009",8,660,5,12,12,40,28,132
"6945","A579B009",9,660,4,1,10,33,17,20
"6946","A579B009",10,660,3,16,12,40,28,166
"6947","A579B009",11,660,4,12,11,39,25,108
"6948","A579B009",12,660,3,1,10,32,16,19
"6949","A580B009",1,660,2,1,10,31,15,17
"6950","A580B009",2,660,1,1,9,29,13,12
"6951","A580B009",3,660,0,1,9,23,8,6
"6952","A580B009",4,1006,0,1,9,23,8,6
"6953","A580B009",5,660,3,12,11,39,25,108
"6954","A580B009",6,660,1,1,9,29,13,12
"6955","A580B009",7,2870,0,1,9,23,8,6
"6956","A580B009",8,660,2,12,11,38,24,101
"6957","A580B009",9,660,3,1,10,32,16,19
"6958","A580B009",10,660,4,8,11,38,24,76
"6959","A580B009",11,660,2,8,11,37,23,70
"6960","A580B009",12,660,1,8,10,35,19,51
"6961","A581B009",1,8283,5,1,10,33,17,20
"6962","A581B009",2,5977,9,14,12,42,31,173
"6963","A581B009",3,7679,5,1,10,33,17,20
"6964","A581B009",4,8262,7,12,12,41,29,140
"6965","A581B009",5,7888,7,19,13,43,33,257
"6966","A581B009",6,8176,3,16,12,40,28,166
"6967","A581B009",7,10000,5,12,12,40,28,132
"6968","A581B009",8,5568,5,21,13,42,32,266
"6969","A581B009",9,5322,3,1,10,32,16,19
"6970","A581B009",10,6983,4,18,12,41,29,195
"6971","A581B009",11,6453,5,26,13,42,32,327
"6972","A581B009",12,6716,5,16,12,41,29,176
"6973","A582B009",1,660,0,1,9,23,8,6
"6974","A582B009",2,660,1,1,9,29,13,12
"6975","A582B009",3,660,0,1,9,23,8,6
"6976","A582B009",4,660,0,1,9,23,8,6
"6977","A582B009",5,660,0,1,9,23,8,6
"6978","A582B009",6,660,1,1,9,29,13,12
"6979","A582B009",7,660,1,1,9,29,13,12
"6980","A582B009",8,660,1,1,9,29,13,12
"6981","A582B009",9,660,0,1,9,23,8,6
"6982","A582B009",10,2413,1,1,9,29,13,12
"6983","A582B009",11,660,1,1,9,29,13,12
"6984","A582B009",12,660,1,1,9,29,13,12
"6985","A583B009",1,3342,5,12,12,40,28,132
"6986","A583B009",2,4750,8,19,13,43,33,257
"6987","A583B009",3,4267,6,8,11,39,25,81
"6988","A583B009",4,3683,5,8,11,39,25,81
"6989","A583B009",5,4966,4,1,10,33,17,20
"6990","A583B009",6,3474,7,23,13,43,33,307
"6991","A583B009",7,4425,7,19,13,43,33,257
"6992","A583B009",8,6104,8,12,12,41,29,140
"6993","A583B009",9,3618,7,25,13,43,33,332
"6994","A583B009",10,4867,7,14,12,42,31,173
"6995","A583B009",11,4996,4,1,10,33,17,20
"6996","A583B009",12,5664,6,19,12,42,31,225
"6997","A584B009",1,4828,0,1,9,23,8,6
"6998","A584B009",2,1606,0,1,9,23,8,6
"6999","A584B009",3,8837,0,1,9,23,8,6
"7000","A584B009",4,660,0,1,9,23,8,6
"7001","A584B009",5,2185,0,1,9,23,8,6
"7002","A584B009",6,6576,0,1,9,23,8,6
"7003","A584B009",7,4257,0,1,9,23,8,6
"7004","A584B009",8,660,0,1,9,23,8,6
"7005","A584B009",9,2316,0,1,9,23,8,6
"7006","A584B009",10,660,0,1,9,23,8,6
"7007","A584B009",11,2385,0,1,9,23,8,6
"7008","A584B009",12,660,0,1,9,23,8,6
"7009","A585B009",1,6521,1,1,9,29,13,12
"7010","A585B009",2,660,1,1,9,29,13,12
"7011","A585B009",3,660,3,1,10,32,16,19
"7012","A585B009",4,6522,5,1,10,33,17,20
"7013","A585B009",5,660,2,1,10,31,15,17
"7014","A585B009",6,660,4,1,10,33,17,20
"7015","A585B009",7,660,5,1,10,33,17,20
"7016","A585B009",8,6522,1,1,9,29,13,12
"7017","A585B009",9,660,2,1,10,31,15,17
"7018","A585B009",10,1618,6,1,10,34,18,22
"7019","A585B009",11,660,1,1,9,29,13,12
"7020","A585B009",12,3174,0,1,9,23,8,6
"7021","A586B009",1,360,1,1,9,29,13,12
"7022","A586B009",2,583,5,23,13,42,32,290
"7023","A586B009",3,531,5,1,10,33,17,20
"7024","A586B009",4,801,4,1,10,33,17,20
"7025","A586B009",5,845,3,12,11,39,25,108
"7026","A586B009",6,533,1,25,13,38,26,231
"7027","A586B009",7,594,3,31,13,42,32,392
"7028","A586B009",8,692,3,1,10,32,16,19
"7029","A586B009",9,226,1,18,12,37,24,146
"7030","A586B009",10,182,0,1,9,23,8,6
"7031","A586B009",11,331,4,27,13,42,32,340
"7032","A586B009",12,859,1,8,10,35,19,51
"7033","A587B009",1,3082,3,1,10,32,16,19
"7034","A587B009",2,1158,3,1,10,32,16,19
"7035","A587B009",3,5453,3,1,10,32,16,19
"7036","A587B009",4,1208,2,1,10,31,15,17
"7037","A587B009",5,668,4,1,10,33,17,20
"7038","A587B009",6,5518,3,1,10,32,16,19
"7039","A587B009",7,2280,4,1,10,33,17,20
"7040","A587B009",8,2249,2,1,10,31,15,17
"7041","A587B009",9,3309,3,1,10,32,16,19
"7042","A587B009",10,907,5,1,10,33,17,20
"7043","A587B009",11,4655,3,1,10,32,16,19
"7044","A587B009",12,7132,2,1,10,31,15,17
"7045","A588B009",1,660,2,1,10,31,15,17
"7046","A588B009",2,660,4,1,10,33,17,20
"7047","A588B009",3,4790,2,1,10,31,15,17
"7048","A588B009",4,2936,3,1,10,32,16,19
"7049","A588B009",5,3677,3,1,10,32,16,19
"7050","A588B009",6,5722,3,1,10,32,16,19
"7051","A588B009",7,10000,3,1,10,32,16,19
"7052","A588B009",8,2751,2,1,10,31,15,17
"7053","A588B009",9,660,6,1,10,34,18,22
"7054","A588B009",10,660,2,1,10,31,15,17
"7055","A588B009",11,4110,2,1,10,31,15,17
"7056","A588B009",12,3773,1,1,9,29,13,12
"7057","A589B009",1,660,6,14,12,41,29,158
"7058","A589B009",2,660,8,14,12,42,31,173
"7059","A589B009",3,3262,5,1,10,33,17,20
"7060","A589B009",4,294,3,1,10,32,16,19
"7061","A589B009",5,530,9,16,12,43,32,204
"7062","A589B009",6,660,3,14,12,39,26,134
"7063","A589B009",7,660,1,1,9,29,13,12
"7064","A589B009",8,660,4,1,10,33,17,20
"7065","A589B009",9,660,5,1,10,33,17,20
"7066","A589B009",10,445,4,1,10,33,17,20
"7067","A589B009",11,660,3,12,11,39,25,108
"7068","A589B009",12,660,2,1,10,31,15,17
"7069","A590B009",1,1531,1,1,9,29,13,12
"7070","A590B009",2,843,0,1,9,23,8,6
"7071","A590B009",3,905,0,1,9,23,8,6
"7072","A590B009",4,3123,1,1,9,29,13,12
"7073","A590B009",5,1880,1,1,9,29,13,12
"7074","A590B009",6,5684,0,1,9,23,8,6
"7075","A590B009",7,4928,1,1,9,29,13,12
"7076","A590B009",8,8535,0,1,9,23,8,6
"7077","A590B009",9,3720,1,1,9,29,13,12
"7078","A590B009",10,5806,1,1,9,29,13,12
"7079","A590B009",11,5600,0,1,9,23,8,6
"7080","A590B009",12,3191,0,1,9,23,8,6
"7081","A591B009",1,660,0,1,9,23,8,6
"7082","A591B009",2,660,1,1,9,29,13,12
"7083","A591B009",3,660,1,1,9,29,13,12
"7084","A591B009",4,660,1,1,9,29,13,12
"7085","A591B009",5,660,1,1,9,29,13,12
"7086","A591B009",6,660,0,1,9,23,8,6
"7087","A591B009",7,660,1,1,9,29,13,12
"7088","A591B009",8,660,1,1,9,29,13,12
"7089","A591B009",9,660,1,1,9,29,13,12
"7090","A591B009",10,660,2,1,10,31,15,17
"7091","A591B009",11,660,1,1,9,29,13,12
"7092","A591B009",12,660,0,1,9,23,8,6
"7093","A592B009",1,7359,0,1,9,23,8,6
"7094","A592B009",2,7450,4,8,11,38,24,76
"7095","A592B009",3,2242,7,8,11,40,27,89
"7096","A592B009",4,10000,3,1,10,32,16,19
"7097","A592B009",5,10000,2,8,11,37,23,70
"7098","A592B009",6,3419,2,1,10,31,15,17
"7099","A592B009",7,10000,2,12,11,38,24,101
"7100","A592B009",8,10000,2,8,11,37,23,70
"7101","A592B009",9,5321,2,8,11,37,23,70
"7102","A592B009",10,7214,4,12,11,39,25,108
"7103","A592B009",11,8505,2,12,11,38,24,101
"7104","A592B009",12,4260,0,1,9,23,8,6
"7105","A593B009",1,10000,1,1,9,29,13,12
"7106","A593B009",2,2883,2,1,10,31,15,17
"7107","A593B009",3,5361,1,1,9,29,13,12
"7108","A593B009",4,2578,0,1,9,23,8,6
"7109","A593B009",5,4537,2,1,10,31,15,17
"7110","A593B009",6,6556,0,1,9,23,8,6
"7111","A593B009",7,5184,0,1,9,23,8,6
"7112","A593B009",8,3482,0,1,9,23,8,6
"7113","A593B009",9,3669,0,1,9,23,8,6
"7114","A593B009",10,2427,0,1,9,23,8,6
"7115","A593B009",11,2895,0,1,9,23,8,6
"7116","A593B009",12,4376,0,1,9,23,8,6
"7117","A594B009",1,660,0,1,9,23,8,6
"7118","A594B009",2,660,0,1,9,23,8,6
"7119","A594B009",3,660,0,1,9,23,8,6
"7120","A594B009",4,660,1,1,9,29,13,12
"7121","A594B009",5,660,0,1,9,23,8,6
"7122","A594B009",6,660,0,1,9,23,8,6
"7123","A594B009",7,660,0,1,9,23,8,6
"7124","A594B009",8,660,0,1,9,23,8,6
"7125","A594B009",9,660,0,1,9,23,8,6
"7126","A594B009",10,717,0,1,9,23,8,6
"7127","A594B009",11,792,0,1,9,23,8,6
"7128","A594B009",12,660,0,1,9,23,8,6
"7129","A595B009",1,5089,0,1,9,23,8,6
"7130","A595B009",2,7242,0,1,9,23,8,6
"7131","A595B009",3,4157,0,1,9,23,8,6
"7132","A595B009",4,5606,0,1,9,23,8,6
"7133","A595B009",5,660,0,1,9,23,8,6
"7134","A595B009",6,4998,0,1,9,23,8,6
"7135","A595B009",7,4309,0,1,9,23,8,6
"7136","A595B009",8,6588,0,1,9,23,8,6
"7137","A595B009",9,3477,0,1,9,23,8,6
"7138","A595B009",10,660,0,1,9,23,8,6
"7139","A595B009",11,7303,0,1,9,23,8,6
"7140","A595B009",12,660,0,1,9,23,8,6
"7141","A596B009",1,660,1,22,12,38,25,188
"7142","A596B009",2,660,3,14,12,39,26,134
"7143","A596B009",3,660,5,14,12,41,29,158
"7144","A596B009",4,660,3,1,10,32,16,19
"7145","A596B009",5,660,9,14,12,42,31,173
"7146","A596B009",6,2163,5,1,10,33,17,20
"7147","A596B009",7,660,7,8,11,40,27,89
"7148","A596B009",8,660,1,1,9,29,13,12
"7149","A596B009",9,660,5,1,10,33,17,20
"7150","A596B009",10,660,7,1,10,34,18,22
"7151","A596B009",11,1180,8,1,10,35,19,24
"7152","A596B009",12,660,8,1,10,35,19,24
"7153","A597B009",1,660,1,1,9,29,13,12
"7154","A597B009",2,660,1,1,9,29,13,12
"7155","A597B009",3,660,1,1,9,29,13,12
"7156","A597B009",4,660,0,1,9,23,8,6
"7157","A597B009",5,660,0,1,9,23,8,6
"7158","A597B009",6,660,0,1,9,23,8,6
"7159","A597B009",7,660,0,1,9,23,8,6
"7160","A597B009",8,660,0,1,9,23,8,6
"7161","A597B009",9,660,1,1,9,29,13,12
"7162","A597B009",10,660,0,1,9,23,8,6
"7163","A597B009",11,660,0,1,9,23,8,6
"7164","A597B009",12,660,0,1,9,23,8,6
"7165","A598B009",1,660,1,1,9,29,13,12
"7166","A598B009",2,660,3,1,10,32,16,19
"7167","A598B009",3,660,2,1,10,31,15,17
"7168","A598B009",4,660,2,1,10,31,15,17
"7169","A598B009",5,660,3,1,10,32,16,19
"7170","A598B009",6,660,1,1,9,29,13,12
"7171","A598B009",7,660,0,1,9,23,8,6
"7172","A598B009",8,660,0,1,9,23,8,6
"7173","A598B009",9,660,0,1,9,23,8,6
"7174","A598B009",10,660,0,1,9,23,8,6
"7175","A598B009",11,660,0,1,9,23,8,6
"7176","A598B009",12,660,0,1,9,23,8,6
"7177","A599B009",1,4526,1,1,9,29,13,12
"7178","A599B009",2,6258,3,1,10,32,16,19
"7179","A599B009",3,8100,1,1,9,29,13,12
"7180","A599B009",4,4207,1,1,9,29,13,12
"7181","A599B009",5,8039,2,12,11,38,24,101
"7182","A599B009",6,7476,0,1,9,23,8,6
"7183","A599B009",7,5173,1,12,11,36,21,83
"7184","A599B009",8,7424,0,1,9,23,8,6
"7185","A599B009",9,7036,1,12,11,36,21,83
"7186","A599B009",10,4081,2,1,10,31,15,17
"7187","A599B009",11,7932,3,19,12,40,28,193
"7188","A599B009",12,4926,1,14,11,36,21,95
"7189","A600B009",1,660,1,1,9,29,13,12
"7190","A600B009",2,660,1,1,9,29,13,12
"7191","A600B009",3,660,0,1,9,23,8,6
"7192","A600B009",4,660,1,1,9,29,13,12
"7193","A600B009",5,660,0,1,9,23,8,6
"7194","A600B009",6,660,0,1,9,23,8,6
"7195","A600B009",7,660,4,1,10,33,17,20
"7196","A600B009",8,660,1,1,9,29,13,12
"7197","A600B009",9,660,1,1,9,29,13,12
"7198","A600B009",10,660,2,1,10,31,15,17
"7199","A600B009",11,660,0,1,9,23,8,6
"7200","A600B009",12,660,0,1,9,23,8,6
"7201","A601B009",1,660,0,1,9,23,8,6
"7202","A601B009",2,660,0,1,9,23,8,6
"7203","A601B009",3,660,0,1,9,23,8,6
"7204","A601B009",4,660,0,1,9,23,8,6
"7205","A601B009",5,660,1,1,9,29,13,12
"7206","A601B009",6,660,1,1,9,29,13,12
"7207","A601B009",7,660,0,1,9,23,8,6
"7208","A601B009",8,660,1,1,9,29,13,12
"7209","A601B009",9,660,1,1,9,29,13,12
"7210","A601B009",10,660,0,1,9,23,8,6
"7211","A601B009",11,660,0,1,9,23,8,6
"7212","A601B009",12,660,0,1,9,23,8,6
"7213","A602B009",1,660,1,1,9,29,13,12
"7214","A602B009",2,3599,2,8,11,37,23,70
"7215","A602B009",3,660,0,1,9,23,8,6
"7216","A602B009",4,1618,1,1,9,29,13,12
"7217","A602B009",5,2125,1,1,9,29,13,12
"7218","A602B009",6,2158,1,1,9,29,13,12
"7219","A602B009",7,3140,1,1,9,29,13,12
"7220","A602B009",8,3044,5,1,10,33,17,20
"7221","A602B009",9,1015,3,14,12,39,26,134
"7222","A602B009",10,1974,5,1,10,33,17,20
"7223","A602B009",11,951,2,1,10,31,15,17
"7224","A602B009",12,714,3,1,10,32,16,19
"7225","A603B009",1,6118,3,1,10,32,16,19
"7226","A603B009",2,5211,3,22,12,41,29,236
"7227","A603B009",3,6010,3,14,12,39,26,134
"7228","A603B009",4,3835,14,22,14,45,38,369
